zip,Average Education Index 2000,Average Education Index 2014,Index Change,Median Cost for House 2000,Median Cost for House 2014,Change in Cost for House,Median Income 2000,Median Income 2014,Income Change,Median Rent 2000,Median Rent 2014,Rent Change,Take Public Transp % in 2000,Take Public Transp % in 2014,Take Public Transp % Change,Total Population % in 2000,Total Population % in 2014,Total Population % Change,White Population % in 2000,White Population % in 2014,White Population % Change,Outcome
94063,11.49,11.91,0.41999999999999993,1776.0,2340.0,564.0,49279.0,54003.0,4724.0,931.0,1353.0,422.0,0.06,0.061,0.0010000000000000009,32350.0,31881.0,-469.0,0.503,0.6559999999999999,0.1529999999999999,
92201,11.49,11.79,0.29999999999999893,1047.0,1562.0,515.0,36180.0,40024.0,3844.0,616.0,954.0,338.0,0.017,0.017,0.0,56296.0,63915.0,7619.0,0.519,0.49,-0.029000000000000026,
95307,11.48,11.67,0.1899999999999995,1069.0,1481.0,412.0,38003.0,45631.0,7628.0,597.0,974.0,377.0,0.01,0.015,0.004999999999999999,32874.0,42470.0,9596.0,0.679,0.731,0.051999999999999935,
93274,11.46,11.93,0.46999999999999886,929.0,1403.0,474.0,33605.0,45591.0,11986.0,534.0,909.0,375.0,0.01,0.006,-0.004,56097.0,71430.0,15333.0,0.575,0.8270000000000001,0.2520000000000001,
93304,11.46,11.7,0.23999999999999844,866.0,1178.0,312.0,28613.0,35150.0,6537.0,528.0,841.0,313.0,0.023,0.02,-0.002999999999999999,44577.0,51607.0,7030.0,0.49200000000000005,0.621,0.12899999999999995,
91752,11.45,12.39,0.9400000000000013,1279.0,2005.0,726.0,37110.0,62372.0,25262.0,590.0,1243.0,653.0,0.006999999999999999,0.013999999999999999,0.006999999999999999,18971.0,28649.0,9678.0,0.654,0.575,-0.07900000000000007,
91303,11.45,12.41,0.9600000000000009,1367.0,2071.0,704.0,36769.0,46187.0,9418.0,723.0,1234.0,511.0,0.08,0.099,0.019000000000000003,23508.0,27827.0,4319.0,0.505,0.659,0.15400000000000003,
90805,11.44,11.9,0.46000000000000085,1311.0,1843.0,532.0,32565.0,45197.0,12632.0,636.0,1059.0,423.0,0.063,0.064,0.0010000000000000009,91663.0,94561.0,2898.0,0.297,0.33,0.03300000000000003,
92548,11.43,11.45,0.019999999999999574,1147.0,1338.0,191.0,22095.0,39464.0,17369.0,588.0,1026.0,438.0,0.013000000000000001,0.001,-0.012,4276.0,7020.0,2744.0,0.8,0.8009999999999999,0.0009999999999998899,
92376,11.42,11.54,0.11999999999999922,1049.0,1425.0,376.0,37568.0,44965.0,7397.0,619.0,1058.0,439.0,0.024,0.03,0.005999999999999998,75875.0,85647.0,9772.0,0.376,0.632,0.256,
93060,11.42,11.97,0.5500000000000007,1358.0,2025.0,667.0,43166.0,54782.0,11616.0,682.0,1123.0,441.0,0.006999999999999999,0.019,0.012,32509.0,33836.0,1327.0,0.561,0.727,0.16599999999999993,
95358,11.42,11.72,0.3000000000000007,1018.0,1440.0,422.0,38993.0,49567.0,10574.0,622.0,1109.0,487.0,0.006,0.008,0.002,30665.0,31709.0,1044.0,0.602,0.684,0.08200000000000007,
91763,11.4,11.84,0.4399999999999995,1200.0,1707.0,507.0,40230.0,49056.0,8826.0,666.0,1101.0,435.0,0.03,0.03,0.0,34437.0,37432.0,2995.0,0.449,0.423,-0.026000000000000023,
92408,11.4,12.1,0.6999999999999993,1013.0,1491.0,478.0,23785.0,33750.0,9965.0,486.0,906.0,420.0,0.046,0.023,-0.023,12138.0,15318.0,3180.0,0.381,0.442,0.061,
90810,11.39,12.32,0.9299999999999997,1250.0,1766.0,516.0,36966.0,49087.0,12121.0,607.0,1051.0,444.0,0.066,0.064,-0.0020000000000000018,35637.0,36736.0,1099.0,0.239,0.418,0.179,
90005,11.37,12.27,0.9000000000000004,1960.0,3252.0,1292.0,21998.0,31214.0,9216.0,547.0,939.0,392.0,0.342,0.35100000000000003,0.009000000000000008,43014.0,38638.0,-4376.0,0.278,0.196,-0.08200000000000002,
93257,11.36,11.6,0.2400000000000002,890.0,1229.0,339.0,30995.0,39551.0,8556.0,500.0,769.0,269.0,0.012,0.006,-0.006,65552.0,75390.0,9838.0,0.5479999999999999,0.799,0.2510000000000001,
91764,11.33,11.83,0.5,1140.0,1620.0,480.0,39098.0,51060.0,11962.0,745.0,1273.0,528.0,0.03,0.019,-0.011,49461.0,54078.0,4617.0,0.45299999999999996,0.5920000000000001,0.13900000000000012,
95110,11.33,12.82,1.4900000000000002,1547.0,2352.0,805.0,48203.0,68693.0,20490.0,909.0,1491.0,582.0,0.11,0.084,-0.025999999999999995,18180.0,19239.0,1059.0,0.414,0.5479999999999999,0.13399999999999995,
91950,11.32,12.01,0.6899999999999995,1061.0,1795.0,734.0,29942.0,39533.0,9591.0,571.0,986.0,415.0,0.062,0.066,0.0040000000000000036,62335.0,61262.0,-1073.0,0.384,0.589,0.20499999999999996,
92227,11.31,12.03,0.7199999999999989,1032.0,1390.0,358.0,31694.0,42711.0,11017.0,483.0,769.0,286.0,0.017,0.009000000000000001,-0.008,23387.0,26818.0,3431.0,0.539,0.8290000000000001,0.29000000000000004,
90012,11.27,12.32,1.0500000000000007,1289.0,2603.0,1314.0,20152.0,29492.0,9340.0,564.0,1116.0,552.0,0.14400000000000002,0.11,-0.034000000000000016,30577.0,30029.0,-548.0,0.203,0.285,0.08199999999999996,
90301,11.27,11.82,0.5500000000000007,1358.0,1838.0,480.0,31306.0,37813.0,6507.0,667.0,1063.0,396.0,0.086,0.08900000000000001,0.0030000000000000165,37507.0,36714.0,-793.0,0.239,0.35,0.11099999999999999,
90038,11.27,12.75,1.4800000000000004,1585.0,2651.0,1066.0,23306.0,33850.0,10544.0,581.0,1036.0,455.0,0.244,0.22699999999999998,-0.017000000000000015,32557.0,28798.0,-3759.0,0.42200000000000004,0.402,-0.020000000000000018,
91770,11.26,11.95,0.6899999999999995,1277.0,2093.0,816.0,37896.0,47078.0,9182.0,724.0,1168.0,444.0,0.051,0.028999999999999998,-0.022,61605.0,63119.0,1514.0,0.273,0.22899999999999998,-0.04400000000000004,
93610,11.25,11.74,0.4900000000000002,848.0,1380.0,532.0,31437.0,39051.0,7614.0,518.0,935.0,417.0,0.003,0.004,0.001,19383.0,24151.0,4768.0,0.588,0.725,0.137,
93662,11.23,11.43,0.1999999999999993,974.0,1528.0,554.0,35383.0,43442.0,8059.0,520.0,820.0,300.0,0.002,0.001,-0.001,26211.0,30700.0,4489.0,0.455,0.61,0.15499999999999997,
92225,11.22,11.8,0.5800000000000001,1012.0,1357.0,345.0,31092.0,43638.0,12546.0,488.0,688.0,200.0,0.003,0.013999999999999999,0.011,24641.0,23509.0,-1132.0,0.44799999999999995,0.578,0.13,
92570,11.22,11.31,0.08999999999999986,1134.0,1525.0,391.0,32479.0,42698.0,10219.0,597.0,1036.0,439.0,0.024,0.025,0.0010000000000000009,36802.0,56766.0,19964.0,0.495,0.48100000000000004,-0.013999999999999957,
92102,11.21,12.46,1.25,1042.0,1701.0,659.0,26505.0,41575.0,15070.0,591.0,1069.0,478.0,0.135,0.10300000000000001,-0.032,47123.0,44893.0,-2230.0,0.37799999999999995,0.6990000000000001,0.3210000000000001,
93212,11.21,10.9,-0.3100000000000005,787.0,1173.0,386.0,28769.0,34565.0,5796.0,472.0,753.0,281.0,0.017,0.003,-0.014000000000000002,23495.0,25204.0,1709.0,0.326,0.669,0.343,
94603,11.2,11.76,0.5600000000000005,1122.0,1705.0,583.0,34755.0,40962.0,6207.0,706.0,1168.0,462.0,0.124,0.11,-0.013999999999999999,31389.0,32306.0,917.0,0.17,0.303,0.13299999999999998,
90606,11.19,11.92,0.7300000000000004,1305.0,1933.0,628.0,44440.0,63833.0,19393.0,745.0,1231.0,486.0,0.027000000000000003,0.02,-0.007000000000000003,32143.0,32978.0,835.0,0.529,0.5,-0.029000000000000026,
95605,11.18,12.39,1.2100000000000009,881.0,1417.0,536.0,26705.0,38255.0,11550.0,495.0,830.0,335.0,0.042,0.017,-0.025,12747.0,14326.0,1579.0,0.585,0.634,0.049000000000000044,
90029,11.17,12.33,1.1600000000000001,1648.0,2511.0,863.0,22043.0,35253.0,13210.0,565.0,977.0,412.0,0.256,0.29600000000000004,0.040000000000000036,41697.0,40161.0,-1536.0,0.384,0.43700000000000006,0.05300000000000005,
92843,11.16,11.81,0.6500000000000004,1391.0,1972.0,581.0,42872.0,52536.0,9664.0,818.0,1246.0,428.0,0.053,0.036000000000000004,-0.016999999999999994,43486.0,44468.0,982.0,0.374,0.341,-0.032999999999999974,
90303,11.16,11.65,0.4900000000000002,1400.0,2086.0,686.0,34751.0,40807.0,6056.0,642.0,1119.0,477.0,0.084,0.09300000000000001,0.009000000000000008,27773.0,26453.0,-1320.0,0.203,0.272,0.069,
90018,11.15,11.74,0.5899999999999999,1324.0,2031.0,707.0,23797.0,32104.0,8307.0,563.0,967.0,404.0,0.166,0.17600000000000002,0.010000000000000009,47127.0,48852.0,1725.0,0.16,0.203,0.04300000000000001,
94601,11.11,11.74,0.6300000000000008,1149.0,1940.0,791.0,33152.0,39601.0,6449.0,630.0,1006.0,376.0,0.183,0.20199999999999999,0.01899999999999999,54857.0,49990.0,-4867.0,0.257,0.38799999999999996,0.13099999999999995,
90062,11.09,11.12,0.02999999999999936,1252.0,1940.0,688.0,26901.0,32067.0,5166.0,598.0,1013.0,415.0,0.16699999999999998,0.177,0.010000000000000009,29279.0,32675.0,3396.0,0.145,0.16,0.015000000000000013,
95206,11.09,11.32,0.23000000000000043,1073.0,1459.0,386.0,35835.0,42404.0,6569.0,507.0,1092.0,585.0,0.024,0.011000000000000001,-0.013,49649.0,65324.0,15675.0,0.272,0.355,0.08299999999999996,
91402,11.08,11.57,0.4900000000000002,1339.0,1996.0,657.0,32496.0,39009.0,6513.0,613.0,1064.0,451.0,0.121,0.126,0.0050000000000000044,66241.0,70781.0,4540.0,0.358,0.47200000000000003,0.11400000000000005,
92316,11.08,11.3,0.22000000000000064,1000.0,1503.0,503.0,38290.0,48788.0,10498.0,661.0,1096.0,435.0,0.012,0.025,0.013000000000000001,25987.0,31720.0,5733.0,0.523,0.5539999999999999,0.030999999999999917,
95215,11.07,11.5,0.4299999999999997,953.0,1542.0,589.0,33884.0,40753.0,6869.0,614.0,928.0,314.0,0.008,0.006999999999999999,-0.0010000000000000009,23778.0,23764.0,-14.0,0.584,0.633,0.049000000000000044,
93703,11.07,11.26,0.1899999999999995,795.0,1062.0,267.0,26116.0,28406.0,2290.0,491.0,825.0,334.0,0.036000000000000004,0.032,-0.0040000000000000036,31168.0,34122.0,2954.0,0.447,0.423,-0.02400000000000002,
95832,11.07,11.87,0.7999999999999989,871.0,1570.0,699.0,28598.0,42228.0,13630.0,628.0,1120.0,492.0,0.05,0.044000000000000004,-0.005999999999999998,9059.0,11908.0,2849.0,0.21100000000000002,0.32899999999999996,0.11799999999999994,
90021,11.06,11.55,0.4900000000000002,1344.0,2139.0,795.0,13053.0,12748.0,-305.0,302.0,408.0,106.0,0.25,0.285,0.034999999999999976,3003.0,2913.0,-90.0,0.268,0.382,0.11399999999999999,
92233,11.06,10.89,-0.16999999999999993,840.0,953.0,113.0,31031.0,32328.0,1297.0,459.0,746.0,287.0,0.003,0.01,0.007,7855.0,10460.0,2605.0,0.355,0.5820000000000001,0.2270000000000001,
95122,11.05,11.45,0.3999999999999986,1591.0,2178.0,587.0,60817.0,57470.0,-3347.0,1087.0,1449.0,362.0,0.062,0.040999999999999995,-0.021000000000000005,59822.0,57564.0,-2258.0,0.23600000000000002,0.36200000000000004,0.12600000000000003,
95315,11.05,11.16,0.10999999999999943,955.0,1295.0,340.0,40505.0,44771.0,4266.0,598.0,976.0,378.0,0.009000000000000001,0.001,-0.008,10141.0,12381.0,2240.0,0.535,0.574,0.038999999999999924,
91605,11.04,11.95,0.9100000000000001,1416.0,2152.0,736.0,32168.0,43707.0,11539.0,603.0,1090.0,487.0,0.091,0.065,-0.025999999999999995,57129.0,56060.0,-1069.0,0.45399999999999996,0.552,0.09800000000000009,
91766,11.03,11.79,0.7599999999999998,1298.0,1758.0,460.0,41876.0,48896.0,7020.0,661.0,1179.0,518.0,0.043,0.026000000000000002,-0.016999999999999994,69968.0,71851.0,1883.0,0.39799999999999996,0.672,0.2740000000000001,
91768,11.03,11.89,0.8600000000000012,1183.0,1717.0,534.0,35733.0,47177.0,11444.0,607.0,1057.0,450.0,0.049,0.027999999999999997,-0.021000000000000005,36047.0,36454.0,407.0,0.455,0.431,-0.02400000000000002,
90220,11.03,11.63,0.6000000000000014,1165.0,1655.0,490.0,33997.0,45474.0,11477.0,612.0,1070.0,458.0,0.079,0.073,-0.006000000000000005,47303.0,50222.0,2919.0,0.157,0.344,0.18699999999999997,
93638,11.0,10.67,-0.33000000000000007,943.0,1288.0,345.0,35221.0,36890.0,1669.0,506.0,855.0,349.0,0.011000000000000001,0.001,-0.010000000000000002,49244.0,49761.0,517.0,0.52,0.841,0.32099999999999995,
95231,10.99,11.09,0.09999999999999964,1084.0,1704.0,620.0,29066.0,36167.0,7101.0,428.0,987.0,559.0,0.013999999999999999,0.004,-0.009999999999999998,5087.0,4961.0,-126.0,0.462,0.669,0.20700000000000002,
95824,10.99,11.2,0.20999999999999908,871.0,1209.0,338.0,27429.0,28447.0,1018.0,574.0,874.0,300.0,0.042,0.026000000000000002,-0.016,30568.0,29781.0,-787.0,0.348,0.39399999999999996,0.045999999999999985,
90660,10.98,11.74,0.7599999999999998,1301.0,1850.0,549.0,41491.0,56607.0,15116.0,700.0,1235.0,535.0,0.039,0.036000000000000004,-0.0029999999999999957,63277.0,63686.0,409.0,0.495,0.498,0.0030000000000000027,
91352,10.97,11.75,0.7799999999999994,1411.0,2047.0,636.0,41322.0,49088.0,7766.0,656.0,1161.0,505.0,0.061,0.07400000000000001,0.013000000000000012,46624.0,46874.0,250.0,0.494,0.7659999999999999,0.2719999999999999,
93305,10.96,11.27,0.3099999999999987,808.0,1136.0,328.0,24114.0,29812.0,5698.0,475.0,790.0,315.0,0.055,0.03,-0.025,35623.0,37871.0,2248.0,0.45799999999999996,0.669,0.21100000000000008,
92105,10.95,11.88,0.9300000000000015,1012.0,1677.0,665.0,25593.0,36893.0,11300.0,570.0,974.0,404.0,0.08900000000000001,0.068,-0.021000000000000005,72994.0,71334.0,-1660.0,0.332,0.537,0.20500000000000002,
90007,10.94,11.87,0.9299999999999997,1271.0,2050.0,779.0,17644.0,22646.0,5002.0,540.0,1038.0,498.0,0.195,0.177,-0.018000000000000016,45021.0,43779.0,-1242.0,0.321,0.28800000000000003,-0.032999999999999974,
90032,10.93,11.7,0.7699999999999996,1185.0,1875.0,690.0,33445.0,45208.0,11763.0,609.0,1090.0,481.0,0.099,0.095,-0.0040000000000000036,46942.0,47309.0,367.0,0.35600000000000004,0.524,0.16799999999999998,
90014,10.93,13.64,2.710000000000001,1625.0,2254.0,629.0,8633.0,17134.0,8501.0,215.0,615.0,400.0,0.391,0.187,-0.20400000000000001,3518.0,6659.0,3141.0,0.247,0.495,0.248,
93286,10.92,11.52,0.5999999999999996,791.0,1197.0,406.0,27221.0,41579.0,14358.0,384.0,723.0,339.0,0.002,0.005,0.003,8852.0,9942.0,1090.0,0.551,0.8170000000000001,0.266,
95116,10.88,11.7,0.8199999999999985,1584.0,2069.0,485.0,48541.0,47413.0,-1128.0,930.0,1230.0,300.0,0.08199999999999999,0.054000000000000006,-0.027999999999999983,51688.0,52597.0,909.0,0.305,0.39399999999999996,0.08899999999999997,
92335,10.87,11.04,0.16999999999999993,1046.0,1470.0,424.0,35008.0,43092.0,8084.0,622.0,1019.0,397.0,0.025,0.026000000000000002,0.0010000000000000009,82612.0,99580.0,16968.0,0.48200000000000004,0.552,0.07,
93930,10.87,10.77,-0.09999999999999964,1164.0,1767.0,603.0,39672.0,42454.0,2782.0,640.0,1043.0,403.0,0.002,0.005,0.003,14464.0,16843.0,2379.0,0.47700000000000004,0.836,0.35899999999999993,
93204,10.87,10.39,-0.47999999999999865,687.0,1106.0,419.0,29152.0,29302.0,150.0,488.0,707.0,219.0,0.021,0.054000000000000006,0.033,14696.0,14553.0,-143.0,0.359,0.5660000000000001,0.20700000000000007,
92805,10.85,11.63,0.7800000000000011,1421.0,2164.0,743.0,39609.0,54422.0,14813.0,755.0,1320.0,565.0,0.07200000000000001,0.059000000000000004,-0.013000000000000005,68796.0,70839.0,2043.0,0.488,0.7959999999999999,0.30799999999999994,
93033,10.85,10.96,0.11000000000000121,1347.0,1906.0,559.0,46342.0,55210.0,8868.0,767.0,1262.0,495.0,0.013000000000000001,0.013000000000000001,0.0,77785.0,82263.0,4478.0,0.35600000000000004,0.731,0.37499999999999994,
93656,10.81,11.14,0.33000000000000007,743.0,1326.0,583.0,30727.0,45485.0,14758.0,480.0,844.0,364.0,0.001,0.003,0.002,5725.0,7194.0,1469.0,0.522,0.401,-0.121,
90723,10.81,11.08,0.2699999999999996,1283.0,1737.0,454.0,36769.0,43784.0,7015.0,720.0,1179.0,459.0,0.038,0.053,0.015,55305.0,54813.0,-492.0,0.34700000000000003,0.431,0.08399999999999996,
93725,10.78,11.05,0.27000000000000135,902.0,1182.0,280.0,29244.0,35635.0,6391.0,532.0,848.0,316.0,0.022000000000000002,0.006,-0.016,20998.0,26879.0,5881.0,0.354,0.32899999999999996,-0.025000000000000022,
92231,10.77,11.35,0.5800000000000001,1014.0,1412.0,398.0,28851.0,34733.0,5882.0,515.0,817.0,302.0,0.033,0.02,-0.013000000000000001,27798.0,39675.0,11877.0,0.46799999999999997,0.664,0.19600000000000006,
91744,10.76,11.31,0.5500000000000007,1242.0,1783.0,541.0,46792.0,57789.0,10997.0,739.0,1259.0,520.0,0.051,0.034,-0.016999999999999994,84950.0,87096.0,2146.0,0.401,0.574,0.17299999999999993,
94621,10.75,11.1,0.34999999999999964,1039.0,1654.0,615.0,29181.0,30528.0,1347.0,625.0,1074.0,449.0,0.165,0.14800000000000002,-0.016999999999999987,30744.0,32269.0,1525.0,0.16,0.27699999999999997,0.11699999999999997,
93280,10.73,10.63,-0.09999999999999964,839.0,1157.0,318.0,29351.0,39206.0,9855.0,405.0,680.0,275.0,0.008,0.004,-0.004,22752.0,27390.0,4638.0,0.35700000000000004,0.792,0.435,
92704,10.72,11.39,0.6699999999999999,1416.0,1887.0,471.0,49923.0,59412.0,9489.0,914.0,1417.0,503.0,0.069,0.06,-0.009000000000000008,91176.0,87121.0,-4055.0,0.38299999999999995,0.537,0.15400000000000008,
91746,10.71,11.38,0.6699999999999999,1228.0,1709.0,481.0,44189.0,59502.0,15313.0,770.0,1339.0,569.0,0.049,0.034,-0.015,30795.0,29420.0,-1375.0,0.441,0.478,0.03699999999999998,
95012,10.69,10.64,-0.049999999999998934,1233.0,1665.0,432.0,41200.0,52015.0,10815.0,685.0,974.0,289.0,0.027999999999999997,0.024,-0.003999999999999997,8562.0,10470.0,1908.0,0.434,0.7170000000000001,0.2830000000000001,
93721,10.68,11.0,0.3200000000000003,829.0,1332.0,503.0,12742.0,11922.0,-820.0,385.0,558.0,173.0,0.061,0.044000000000000004,-0.016999999999999994,6836.0,6308.0,-528.0,0.406,0.35200000000000004,-0.05399999999999999,
91706,10.67,11.32,0.6500000000000004,1228.0,1715.0,487.0,41621.0,51234.0,9613.0,723.0,1210.0,487.0,0.05,0.045,-0.0050000000000000044,76889.0,77692.0,803.0,0.402,0.35600000000000004,-0.045999999999999985,
90057,10.65,11.22,0.5700000000000003,1266.0,2189.0,923.0,19736.0,26940.0,7204.0,505.0,872.0,367.0,0.444,0.451,0.007000000000000006,43986.0,45747.0,1761.0,0.287,0.23199999999999998,-0.05499999999999999,
95351,10.65,11.12,0.46999999999999886,931.0,1243.0,312.0,30576.0,34732.0,4156.0,570.0,906.0,336.0,0.024,0.011000000000000001,-0.013,47531.0,48437.0,906.0,0.48,0.653,0.17300000000000004,
90061,10.63,11.17,0.5399999999999991,1134.0,1715.0,581.0,26449.0,34566.0,8117.0,575.0,1114.0,539.0,0.102,0.115,0.013000000000000012,24503.0,28641.0,4138.0,0.145,0.35,0.205,
91732,10.61,11.28,0.6699999999999999,1212.0,1817.0,605.0,34141.0,41485.0,7344.0,700.0,1124.0,424.0,0.07,0.059000000000000004,-0.011000000000000003,62659.0,63849.0,1190.0,0.354,0.479,0.125,
92273,10.6,11.11,0.5099999999999998,843.0,975.0,132.0,30962.0,26852.0,-4110.0,509.0,688.0,179.0,0.009000000000000001,0.031,0.022,1617.0,1228.0,-389.0,0.55,0.89,0.33999999999999997,
92707,10.58,11.04,0.4599999999999991,1382.0,1874.0,492.0,49080.0,57038.0,7958.0,879.0,1466.0,587.0,0.07,0.054000000000000006,-0.016,62627.0,63595.0,968.0,0.456,0.38299999999999995,-0.07300000000000006,
93270,10.58,10.61,0.02999999999999936,840.0,1350.0,510.0,28934.0,27807.0,-1127.0,447.0,666.0,219.0,0.008,0.027000000000000003,0.019000000000000003,5864.0,5519.0,-345.0,0.433,0.752,0.319,
93247,10.57,10.98,0.41000000000000014,829.0,1318.0,489.0,27712.0,34505.0,6793.0,480.0,743.0,263.0,0.002,0.005,0.003,15507.0,18932.0,3425.0,0.484,0.8140000000000001,0.33000000000000007,
93263,10.57,11.07,0.5,832.0,1349.0,517.0,29466.0,40833.0,11367.0,446.0,747.0,301.0,0.003,0.005,0.002,15172.0,20204.0,5032.0,0.45799999999999996,0.847,0.389,
92411,10.56,10.81,0.25,768.0,1205.0,437.0,23498.0,32747.0,9249.0,494.0,992.0,498.0,0.055,0.038,-0.017,23144.0,26364.0,3220.0,0.284,0.504,0.22000000000000003,
93609,10.54,10.79,0.25,792.0,1245.0,453.0,35351.0,43322.0,7971.0,497.0,846.0,349.0,0.015,0.006999999999999999,-0.008,5434.0,5843.0,409.0,0.514,0.478,-0.03600000000000003,
93650,10.54,11.41,0.870000000000001,661.0,1180.0,519.0,22708.0,31818.0,9110.0,536.0,951.0,415.0,0.047,0.047,0.0,3257.0,3767.0,510.0,0.319,0.5770000000000001,0.25800000000000006,
95961,10.54,12.24,1.700000000000001,677.0,1495.0,818.0,27420.0,46441.0,19021.0,489.0,890.0,401.0,0.01,0.008,-0.002,6435.0,26979.0,20544.0,0.6779999999999999,0.6709999999999999,-0.007000000000000006,
91731,10.54,11.28,0.7400000000000002,1228.0,1768.0,540.0,30942.0,36955.0,6013.0,651.0,1005.0,354.0,0.084,0.075,-0.009000000000000008,30206.0,29209.0,-997.0,0.391,0.507,0.11599999999999999,
90040,10.53,10.89,0.3600000000000012,1243.0,1769.0,526.0,35205.0,44531.0,9326.0,603.0,875.0,272.0,0.055999999999999994,0.027000000000000003,-0.02899999999999999,9798.0,12830.0,3032.0,0.461,0.711,0.24999999999999994,
90716,10.5,11.21,0.7100000000000009,1140.0,1563.0,423.0,35153.0,39055.0,3902.0,718.0,1187.0,469.0,0.03,0.06,0.03,14850.0,14358.0,-492.0,0.384,0.627,0.243,
93926,10.49,10.9,0.41000000000000014,1266.0,1760.0,494.0,41538.0,51044.0,9506.0,659.0,1210.0,551.0,0.009000000000000001,0.004,-0.005000000000000001,9019.0,9128.0,109.0,0.33399999999999996,0.9259999999999999,0.592,
93960,10.46,10.85,0.3899999999999988,1308.0,1799.0,491.0,43377.0,47098.0,3721.0,613.0,1094.0,481.0,0.013000000000000001,0.003,-0.010000000000000002,13001.0,27212.0,14211.0,0.34299999999999997,0.708,0.365,
92410,10.46,10.8,0.33999999999999986,883.0,1209.0,326.0,23538.0,27120.0,3582.0,500.0,853.0,353.0,0.027000000000000003,0.031,0.003999999999999997,44540.0,47510.0,2970.0,0.366,0.49,0.124,
92173,10.45,10.97,0.5200000000000014,1283.0,1673.0,390.0,27943.0,35745.0,7802.0,588.0,950.0,362.0,0.09,0.067,-0.022999999999999993,28481.0,31518.0,3037.0,0.446,0.8490000000000001,0.4030000000000001,
95202,10.45,11.54,1.0899999999999999,960.0,1313.0,353.0,11456.0,15023.0,3567.0,385.0,567.0,182.0,0.08,0.032,-0.048,7070.0,5409.0,-1661.0,0.4,0.43700000000000006,0.03700000000000003,
95002,10.44,12.92,2.4800000000000004,1207.0,2085.0,878.0,58304.0,73333.0,15029.0,944.0,1210.0,266.0,0.035,0.016,-0.019000000000000003,2128.0,1660.0,-468.0,0.408,0.634,0.22600000000000003,
90044,10.44,11.32,0.8800000000000008,1171.0,1858.0,687.0,22091.0,28344.0,6253.0,559.0,986.0,427.0,0.158,0.156,-0.0020000000000000018,87366.0,88412.0,1046.0,0.17,0.294,0.12399999999999997,
90222,10.44,11.05,0.6100000000000012,1060.0,1591.0,531.0,29520.0,40056.0,10536.0,601.0,1049.0,448.0,0.071,0.06,-0.010999999999999996,29823.0,32362.0,2539.0,0.18600000000000003,0.396,0.21,
93458,10.43,10.55,0.120000000000001,1129.0,1691.0,562.0,32589.0,43803.0,11214.0,646.0,1117.0,471.0,0.006999999999999999,0.02,0.013000000000000001,43676.0,56514.0,12838.0,0.451,0.7020000000000001,0.25100000000000006,
93706,10.41,11.27,0.8599999999999994,741.0,1070.0,329.0,21991.0,29197.0,7206.0,460.0,769.0,309.0,0.052000000000000005,0.022000000000000002,-0.030000000000000002,35781.0,39794.0,4013.0,0.294,0.41200000000000003,0.11800000000000005,
90059,10.4,11.02,0.6199999999999992,1160.0,1778.0,618.0,22151.0,33678.0,11527.0,500.0,899.0,399.0,0.121,0.105,-0.016,38123.0,42470.0,4347.0,0.138,0.382,0.244,
93307,10.38,10.79,0.40999999999999837,839.0,1162.0,323.0,26462.0,34358.0,7896.0,492.0,873.0,381.0,0.03,0.016,-0.013999999999999999,59179.0,84184.0,25005.0,0.395,0.633,0.238,
